id	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	otherCatalogNumbers	kingdom	phylum	class	order	family	scientificName	scientificNameAuthorship	genus	specificEpithet	taxonRank	infraspecificEpithet	identifiedBy	dateIdentified	identificationReferences	identificationRemarks	taxonRemarks	identificationQualifier	typeStatus	recordedBy	recordedByID	associatedCollectors	recordNumber	eventDate	year	month	day	startDayOfYear	endDayOfYear	verbatimEventDate	occurrenceRemarks	habitat	substrate	verbatimAttributes	fieldNumber	informationWithheld	dataGeneralizations	dynamicProperties	associatedTaxa	reproductiveCondition	establishmentMeans	cultivationStatus	lifeStage	sex	individualCount	samplingProtocol	samplingEffort	preparations	country	stateProvince	county	municipality	locality	locationRemarks	localitySecurity	localitySecurityReason	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimCoordinates	georeferencedBy	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	minimumElevationInMeters	maximumElevationInMeters	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	verbatimElevation	disposition	language	recordEnteredBy	modified	sourcePrimaryKey-dbpk	collId	recordId	references
826344	ASU	ASUHIC		PreservedSpecimen	3822d5e3-a6e6-49ef-902e-c9b13582032e	ASUHIC0027886		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:3822d5e3-a6e6-49ef-902e-c9b13582032e	http://scan-bugs.org/portal/collections/individual/index.php?occid=826344
826345	ASU	ASUHIC		PreservedSpecimen	12ebcc8e-0ace-47d5-8cd8-e8466a7644dc	ASUHIC0027887		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:12ebcc8e-0ace-47d5-8cd8-e8466a7644dc	http://scan-bugs.org/portal/collections/individual/index.php?occid=826345
826346	ASU	ASUHIC		PreservedSpecimen	fd03369a-867e-449f-999b-831c985de577	ASUHIC0027888		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:fd03369a-867e-449f-999b-831c985de577	http://scan-bugs.org/portal/collections/individual/index.php?occid=826346
826347	ASU	ASUHIC		PreservedSpecimen	e7ec90c7-53fb-4ede-9983-2a93e7eff26c	ASUHIC0027889		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:e7ec90c7-53fb-4ede-9983-2a93e7eff26c	http://scan-bugs.org/portal/collections/individual/index.php?occid=826347
826348	ASU	ASUHIC		PreservedSpecimen	ad77141c-fc26-43a5-b95d-77f647217437	ASUHIC0027890		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:ad77141c-fc26-43a5-b95d-77f647217437	http://scan-bugs.org/portal/collections/individual/index.php?occid=826348
826349	ASU	ASUHIC		PreservedSpecimen	9bab8d9c-5c98-4248-b05a-e71751c41cde	ASUHIC0027891		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:9bab8d9c-5c98-4248-b05a-e71751c41cde	http://scan-bugs.org/portal/collections/individual/index.php?occid=826349
826350	ASU	ASUHIC		PreservedSpecimen	3f827c57-ef01-4f47-972c-0f2545003789	ASUHIC0027892		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:3f827c57-ef01-4f47-972c-0f2545003789	http://scan-bugs.org/portal/collections/individual/index.php?occid=826350
826351	ASU	ASUHIC		PreservedSpecimen	0053f926-852a-4639-98cf-1044fe8eb0da	ASUHIC0027893		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:0053f926-852a-4639-98cf-1044fe8eb0da	http://scan-bugs.org/portal/collections/individual/index.php?occid=826351
826352	ASU	ASUHIC		PreservedSpecimen	457b67df-5cc5-47ad-8a25-687d41fd968c	ASUHIC0027894		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:457b67df-5cc5-47ad-8a25-687d41fd968c	http://scan-bugs.org/portal/collections/individual/index.php?occid=826352
826353	ASU	ASUHIC		PreservedSpecimen	56344c59-dde8-4936-9376-8ad51ec701b8	ASUHIC0027895		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:56344c59-dde8-4936-9376-8ad51ec701b8	http://scan-bugs.org/portal/collections/individual/index.php?occid=826353
826354	ASU	ASUHIC		PreservedSpecimen	c77c6d44-d341-4dd0-8a87-1f1068d0d75d	ASUHIC0027896		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:c77c6d44-d341-4dd0-8a87-1f1068d0d75d	http://scan-bugs.org/portal/collections/individual/index.php?occid=826354
826355	ASU	ASUHIC		PreservedSpecimen	ba6f31e0-a12e-46f3-bdf4-7913a25a11ba	ASUHIC0027897		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:ba6f31e0-a12e-46f3-bdf4-7913a25a11ba	http://scan-bugs.org/portal/collections/individual/index.php?occid=826355
826356	ASU	ASUHIC		PreservedSpecimen	1ae97a3b-a93a-4053-9534-dd66e0ff25d1	ASUHIC0027898		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:1ae97a3b-a93a-4053-9534-dd66e0ff25d1	http://scan-bugs.org/portal/collections/individual/index.php?occid=826356
826357	ASU	ASUHIC		PreservedSpecimen	eb3e4236-f203-4fa6-a595-dda9ca8df1c2	ASUHIC0027899		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:eb3e4236-f203-4fa6-a595-dda9ca8df1c2	http://scan-bugs.org/portal/collections/individual/index.php?occid=826357
826358	ASU	ASUHIC		PreservedSpecimen	f1c2c709-a54d-4100-aed7-ef56605c45fd	ASUHIC0027900		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:f1c2c709-a54d-4100-aed7-ef56605c45fd	http://scan-bugs.org/portal/collections/individual/index.php?occid=826358
826359	ASU	ASUHIC		PreservedSpecimen	bd15ad96-bc57-482b-9e45-0e32c7843f19	ASUHIC0027901		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:bd15ad96-bc57-482b-9e45-0e32c7843f19	http://scan-bugs.org/portal/collections/individual/index.php?occid=826359
826360	ASU	ASUHIC		PreservedSpecimen	7b1b2e1a-a3cc-4cd5-90e0-8c5811f939d4	ASUHIC0027902		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:7b1b2e1a-a3cc-4cd5-90e0-8c5811f939d4	http://scan-bugs.org/portal/collections/individual/index.php?occid=826360
826361	ASU	ASUHIC		PreservedSpecimen	8076dab6-a783-4219-8a00-4db4dd5e6693	ASUHIC0027903		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:8076dab6-a783-4219-8a00-4db4dd5e6693	http://scan-bugs.org/portal/collections/individual/index.php?occid=826361
826362	ASU	ASUHIC		PreservedSpecimen	90614c3d-ed58-41d2-80d0-2a2200a148a8	ASUHIC0027904		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:90614c3d-ed58-41d2-80d0-2a2200a148a8	http://scan-bugs.org/portal/collections/individual/index.php?occid=826362
826363	ASU	ASUHIC		PreservedSpecimen	4dc39e12-013d-44a9-8ea2-8c7ca5d5e006	ASUHIC0027905		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:4dc39e12-013d-44a9-8ea2-8c7ca5d5e006	http://scan-bugs.org/portal/collections/individual/index.php?occid=826363
826364	ASU	ASUHIC		PreservedSpecimen	919dff49-16ab-456b-9179-0488013eba30	ASUHIC0027906		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:919dff49-16ab-456b-9179-0488013eba30	http://scan-bugs.org/portal/collections/individual/index.php?occid=826364
826365	ASU	ASUHIC		PreservedSpecimen	edc5ff18-56c9-40ea-8ae6-a6df466f898a	ASUHIC0027907		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:edc5ff18-56c9-40ea-8ae6-a6df466f898a	http://scan-bugs.org/portal/collections/individual/index.php?occid=826365
826366	ASU	ASUHIC		PreservedSpecimen	346170de-73d7-4eb1-83db-bcd2916e10e1	ASUHIC0027908		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:346170de-73d7-4eb1-83db-bcd2916e10e1	http://scan-bugs.org/portal/collections/individual/index.php?occid=826366
826367	ASU	ASUHIC		PreservedSpecimen	26400cca-aae6-4869-a18a-4fa15e1f14b6	ASUHIC0027909		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:26400cca-aae6-4869-a18a-4fa15e1f14b6	http://scan-bugs.org/portal/collections/individual/index.php?occid=826367
826368	ASU	ASUHIC		PreservedSpecimen	4b473970-7e1c-4731-b566-096083d72ee7	ASUHIC0027910		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:4b473970-7e1c-4731-b566-096083d72ee7	http://scan-bugs.org/portal/collections/individual/index.php?occid=826368
826369	ASU	ASUHIC		PreservedSpecimen	ab9e7e6b-cd54-4ea4-b923-b46f93137804	ASUHIC0027911		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1966-06-05	1966	6	5	156		1966-06-05 to 1966-06-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:ab9e7e6b-cd54-4ea4-b923-b46f93137804	http://scan-bugs.org/portal/collections/individual/index.php?occid=826369
826371	ASU	ASUHIC		PreservedSpecimen	b0d127ef-3668-47ef-baed-4c7f1d589001	ASUHIC0027912		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1964-11-08	1964	11	8	313		1964-11-08 to 1964-11-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:b0d127ef-3668-47ef-baed-4c7f1d589001	http://scan-bugs.org/portal/collections/individual/index.php?occid=826371
826373	ASU	ASUHIC		PreservedSpecimen	49424a35-6112-401b-a55e-eb445c789cc4	ASUHIC0027913		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1965-04-06	1965	4	6	96		1965-04-06 to 1965-04-28												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:49424a35-6112-401b-a55e-eb445c789cc4	http://scan-bugs.org/portal/collections/individual/index.php?occid=826373
826374	ASU	ASUHIC		PreservedSpecimen	56b45398-25d0-422b-8a7a-4087038d02f7	ASUHIC0027914		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1965-04-06	1965	4	6	96		1965-04-06 to 1965-04-28												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:56b45398-25d0-422b-8a7a-4087038d02f7	http://scan-bugs.org/portal/collections/individual/index.php?occid=826374
826375	ASU	ASUHIC		PreservedSpecimen	7da5c4e2-8575-4ad6-b53d-dfde59a5385b	ASUHIC0027915		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1965-04-06	1965	4	6	96		1965-04-06 to 1965-04-28												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:7da5c4e2-8575-4ad6-b53d-dfde59a5385b	http://scan-bugs.org/portal/collections/individual/index.php?occid=826375
826376	ASU	ASUHIC		PreservedSpecimen	9c7e8a8e-8506-44d9-a115-3786702eb5b6	ASUHIC0027916		Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Centrioptera muricata	LeConte, 1851	Centrioptera	muricata			Charles A. Triplehorn	1968						Stanley C. Williams				1965-05-02	1965	5	2	122		1965-05-02 to 1965-05-30												0				scorpion pitfall trap			USA	Arizona	Maricopa County		South Mountain Regional Park		0		33.350437	-112.074373	WGS84			Catherine Mercado		SCAN	requires verification										camercad	2015-08-11 12:51:11		1	urn:uuid:9c7e8a8e-8506-44d9-a115-3786702eb5b6	http://scan-bugs.org/portal/collections/individual/index.php?occid=826376
